,uid,reg_date,device,gender,country,age,Flag
3303,71583122.0,2018-02-13T00:00:00Z,and,F,TUR,19,Control
3304,62558800.0,2017-10-26T00:00:00Z,and,M,USA,34,Control
3305,46030282.0,2017-11-05T00:00:00Z,iOS,F,BRA,40,Control
3306,93585241.0,2018-01-04T00:00:00Z,iOS,F,BRA,20,Control
3308,55169421.0,2017-04-23T00:00:00Z,iOS,M,TUR,36,Control
3311,63010175.0,2017-08-05T00:00:00Z,and,M,BRA,29,Control
3316,56441885.0,2015-08-14T00:00:00Z,and,F,USA,28,Control
3317,12701057.0,2018-02-26T00:00:00Z,iOS,M,TUR,16,Control
3325,28171436.0,2015-01-16T00:00:00Z,and,F,BRA,15,Control
3326,60787143.0,2018-03-14T00:00:00Z,and,F,TUR,55,Control
3327,92049651.0,2017-10-16T00:00:00Z,and,F,BRA,22,Control
3328,70051664.0,2018-01-02T00:00:00Z,iOS,M,BRA,20,Control
3329,89481074.0,2018-03-07T00:00:00Z,and,M,USA,23,Control
3330,77823209.0,2017-08-12T00:00:00Z,and,M,BRA,18,Control
3333,66656538.0,2017-08-15T00:00:00Z,and,M,USA,17,Control
3334,64243357.0,2016-12-12T00:00:00Z,and,M,DEU,20,Control
3341,98772739.0,2017-06-19T00:00:00Z,and,F,BRA,41,Control
3344,35757866.0,2018-01-31T00:00:00Z,and,M,FRA,16,Control
3348,81155587.0,2018-02-05T00:00:00Z,and,M,BRA,17,Control
3355,78779515.0,2016-11-04T00:00:00Z,and,F,USA,23,Control
3359,88850747.0,2018-01-25T00:00:00Z,iOS,M,TUR,23,Control
3360,62991703.0,2016-09-30T00:00:00Z,and,F,BRA,16,Control
3364,12434186.0,2018-01-29T00:00:00Z,iOS,F,CAN,17,Control
3366,18761087.0,2017-12-31T00:00:00Z,and,M,USA,18,Control
3367,92744557.0,2018-01-29T00:00:00Z,iOS,M,USA,26,Control
3371,63436412.0,2018-03-12T00:00:00Z,iOS,F,BRA,16,Control
3372,14385443.0,2018-03-13T00:00:00Z,and,M,USA,21,Control
3373,19064893.0,2016-12-23T00:00:00Z,and,M,DEU,19,Control
3375,57563989.0,2017-07-21T00:00:00Z,and,M,USA,17,Control
3378,37532163.0,2017-12-25T00:00:00Z,and,M,USA,15,Control
3382,23777803.0,2017-03-28T00:00:00Z,and,M,TUR,20,Control
3383,22245204.0,2018-01-10T00:00:00Z,and,M,FRA,16,Control
3386,54778330.0,2017-07-27T00:00:00Z,iOS,F,USA,23,Control
3387,60302263.0,2016-09-05T00:00:00Z,iOS,M,FRA,20,Control
3390,97456844.0,2016-07-31T00:00:00Z,iOS,F,USA,19,Control
3393,66633416.0,2018-01-21T00:00:00Z,and,F,FRA,26,Control
3395,54091663.0,2016-09-23T00:00:00Z,and,M,TUR,17,Control
3396,53169792.0,2017-12-02T00:00:00Z,and,F,USA,27,Control
3399,12133099.0,2017-09-01T00:00:00Z,and,F,USA,16,Control
3401,34556343.0,2016-11-11T00:00:00Z,iOS,M,FRA,15,Control
3405,46304724.0,2015-12-30T00:00:00Z,and,M,USA,48,Control
3409,32185859.0,2018-01-11T00:00:00Z,iOS,F,USA,27,Control
3410,44017951.0,2017-09-10T00:00:00Z,and,F,FRA,25,Control
3412,24864508.0,2017-07-07T00:00:00Z,iOS,M,USA,15,Control
3415,93632923.0,2018-02-01T00:00:00Z,and,F,BRA,16,Control
3416,11993158.0,2016-02-12T00:00:00Z,and,M,BRA,45,Control
3417,85230607.0,2017-12-11T00:00:00Z,and,M,BRA,22,Control
3421,86597092.0,2017-11-18T00:00:00Z,iOS,M,TUR,42,Control
3422,74385399.0,2017-08-02T00:00:00Z,and,M,BRA,45,Control
3423,51716293.0,2018-01-05T00:00:00Z,and,F,BRA,19,Control
3424,51382898.0,2016-03-05T00:00:00Z,and,F,USA,16,Control
3427,43604900.0,2017-08-14T00:00:00Z,and,F,USA,21,Control
3430,75063662.0,2018-02-19T00:00:00Z,and,F,DEU,27,Control
3431,87584916.0,2017-11-26T00:00:00Z,iOS,M,DEU,15,Control
3434,78125417.0,2018-01-10T00:00:00Z,and,F,DEU,20,Control
3436,86378708.0,2017-10-13T00:00:00Z,and,M,BRA,19,Control
3442,55256519.0,2017-04-26T00:00:00Z,and,F,USA,47,Control
3443,61521072.0,2016-05-22T00:00:00Z,iOS,M,USA,29,Control
3446,45711959.0,2017-10-10T00:00:00Z,iOS,F,USA,17,Control
3447,85171781.0,2017-12-01T00:00:00Z,and,F,BRA,16,Control
3449,63813950.0,2017-07-11T00:00:00Z,iOS,F,BRA,31,Control
3450,72327320.0,2017-10-02T00:00:00Z,and,M,FRA,22,Control
3454,19289546.0,2018-03-15T00:00:00Z,and,M,USA,20,Control
3455,68482519.0,2017-11-30T00:00:00Z,and,M,FRA,15,Control
3456,55788632.0,2018-02-14T00:00:00Z,iOS,M,BRA,26,Control
3461,74107786.0,2017-01-03T00:00:00Z,iOS,F,FRA,27,Control
3465,41433397.0,2016-04-18T00:00:00Z,and,M,USA,17,Control
3468,18419458.0,2017-08-22T00:00:00Z,iOS,F,USA,18,Control
3469,52170935.0,2017-04-16T00:00:00Z,and,M,BRA,17,Control
3470,51718199.0,2017-03-14T00:00:00Z,and,M,USA,49,Control
3471,65069400.0,2016-11-14T00:00:00Z,and,F,TUR,24,Control
3473,28939162.0,2018-01-15T00:00:00Z,iOS,F,USA,49,Control
3475,22125486.0,2017-11-10T00:00:00Z,and,F,USA,22,Control
3476,25099242.0,2018-02-21T00:00:00Z,and,F,USA,16,Control
3477,55489456.0,2016-11-18T00:00:00Z,iOS,M,USA,18,Control
3479,95357611.0,2018-01-03T00:00:00Z,and,F,DEU,22,Control
3482,64450559.0,2017-05-14T00:00:00Z,and,F,USA,27,Control
3487,48739404.0,2017-09-18T00:00:00Z,iOS,F,BRA,17,Control
3492,84312284.0,2017-07-01T00:00:00Z,and,F,FRA,15,Control
3497,39967226.0,2016-08-17T00:00:00Z,and,F,FRA,20,Control
3502,83993048.0,2017-05-26T00:00:00Z,and,M,BRA,16,Control
3504,29920733.0,2018-03-06T00:00:00Z,and,F,USA,17,Control
3506,93897985.0,2018-03-16T00:00:00Z,and,F,CAN,61,Control
3508,22488712.0,2015-11-02T00:00:00Z,iOS,F,DEU,39,Control
3510,63190961.0,2018-02-15T00:00:00Z,iOS,F,BRA,24,Control
3514,89511954.0,2017-06-08T00:00:00Z,and,F,USA,22,Control
3516,13685631.0,2015-04-14T00:00:00Z,and,M,USA,22,Control
3518,82398800.0,2017-08-15T00:00:00Z,iOS,F,USA,15,Control
3520,89704541.0,2017-06-23T00:00:00Z,and,M,USA,28,Control
3522,96090587.0,2016-08-09T00:00:00Z,iOS,F,USA,23,Control
3526,26962875.0,2016-09-19T00:00:00Z,iOS,F,BRA,23,Control
3527,31015529.0,2018-01-10T00:00:00Z,and,M,USA,20,Control
3530,45387730.0,2016-07-24T00:00:00Z,and,F,USA,23,Control
3531,83763046.0,2017-10-17T00:00:00Z,iOS,F,USA,16,Control
3532,14558102.0,2017-10-12T00:00:00Z,iOS,M,USA,17,Control
3535,71640318.0,2016-03-21T00:00:00Z,and,M,BRA,17,Control
3537,44534223.0,2017-07-06T00:00:00Z,iOS,M,FRA,17,Control
3541,12751749.0,2015-10-10T00:00:00Z,and,M,BRA,15,Control
3542,28313353.0,2018-02-25T00:00:00Z,iOS,M,DEU,16,Control
3551,12155032.0,2016-05-19T00:00:00Z,iOS,M,USA,18,Control
3552,82016031.0,2017-12-23T00:00:00Z,iOS,M,USA,28,Control
3553,29541432.0,2017-02-14T00:00:00Z,and,F,TUR,16,Control
3554,83731017.0,2017-11-15T00:00:00Z,and,F,BRA,21,Control
3559,36422914.0,2018-03-14T00:00:00Z,and,M,BRA,31,Control
3564,76789902.0,2017-04-21T00:00:00Z,iOS,F,USA,26,Control
3568,41158659.0,2018-03-17T00:00:00Z,and,F,BRA,25,Control
3569,54773932.0,2017-04-09T00:00:00Z,and,F,BRA,15,Control
3573,49872017.0,2016-11-22T00:00:00Z,and,M,FRA,28,Control
3574,48224142.0,2018-02-28T00:00:00Z,and,M,BRA,29,Control
3575,73214443.0,2017-05-25T00:00:00Z,and,M,BRA,16,Control
3580,80095304.0,2016-10-17T00:00:00Z,iOS,M,BRA,16,Control
3585,98672380.0,2018-02-26T00:00:00Z,iOS,M,USA,36,Control
3586,45145782.0,2017-12-30T00:00:00Z,and,F,DEU,27,Control
3587,70138635.0,2016-09-27T00:00:00Z,and,F,BRA,22,Control
3590,71943134.0,2017-11-14T00:00:00Z,iOS,F,USA,20,Control
3595,12463087.0,2017-10-06T00:00:00Z,and,M,FRA,25,Control
3597,16346332.0,2017-09-10T00:00:00Z,iOS,M,BRA,24,Control
3600,29134627.0,2018-03-04T00:00:00Z,iOS,F,BRA,22,Control
3601,48559124.0,2016-10-06T00:00:00Z,iOS,F,USA,25,Control
3602,57886319.0,2016-01-09T00:00:00Z,iOS,F,USA,33,Control
3604,61302071.0,2017-04-19T00:00:00Z,and,F,BRA,19,Control
3611,26011668.0,2017-09-07T00:00:00Z,and,M,FRA,15,Control
3613,89885372.0,2015-06-14T00:00:00Z,and,M,TUR,19,Control
3615,62875115.0,2015-03-19T00:00:00Z,and,F,CAN,17,Control
3616,20986032.0,2016-12-18T00:00:00Z,and,M,FRA,50,Control
3617,98580504.0,2017-08-25T00:00:00Z,and,F,BRA,18,Control
3618,15691856.0,2016-06-17T00:00:00Z,and,M,BRA,15,Control
3620,73186537.0,2016-09-19T00:00:00Z,iOS,M,USA,22,Control
3622,16142032.0,2017-11-09T00:00:00Z,iOS,M,USA,21,Control
3623,76559470.0,2017-11-29T00:00:00Z,iOS,M,USA,16,Control
3624,76533136.0,2017-08-19T00:00:00Z,iOS,M,BRA,32,Control
3625,93962860.0,2016-01-07T00:00:00Z,and,F,USA,20,Control
3629,48660845.0,2016-03-05T00:00:00Z,iOS,M,CAN,17,Control
3631,57181299.0,2017-08-18T00:00:00Z,and,F,BRA,35,Control
3632,42720595.0,2017-03-08T00:00:00Z,and,M,TUR,30,Control
3636,81045973.0,2018-02-25T00:00:00Z,iOS,F,BRA,18,Control
3637,60424500.0,2017-12-08T00:00:00Z,iOS,M,BRA,34,Control
3638,15601690.0,2017-03-30T00:00:00Z,iOS,M,BRA,67,Control
3640,64200398.0,2017-04-03T00:00:00Z,and,F,TUR,15,Control
3642,53489105.0,2018-03-09T00:00:00Z,and,F,TUR,37,Control
3643,90824654.0,2018-03-08T00:00:00Z,and,F,USA,22,Control
3645,27622267.0,2017-07-26T00:00:00Z,iOS,F,TUR,15,Control
3647,71055265.0,2018-02-25T00:00:00Z,and,M,USA,24,Control
3654,54877582.0,2017-04-07T00:00:00Z,and,M,BRA,22,Control
3659,45227556.0,2017-10-01T00:00:00Z,and,F,BRA,34,Control
3662,80641728.0,2017-07-24T00:00:00Z,and,F,BRA,15,Control
3665,97102403.0,2017-09-15T00:00:00Z,and,F,FRA,15,Control
3672,14076167.0,2016-09-23T00:00:00Z,and,F,BRA,20,Control
3674,42437668.0,2016-12-12T00:00:00Z,iOS,F,USA,33,Control
3682,74684736.0,2017-05-23T00:00:00Z,iOS,F,USA,16,Control
3686,99467977.0,2016-06-24T00:00:00Z,and,F,USA,51,Control
3691,20451428.0,2018-02-02T00:00:00Z,iOS,M,BRA,17,Control
3692,67640846.0,2018-02-24T00:00:00Z,and,M,USA,22,Control
3694,22247007.0,2018-01-11T00:00:00Z,and,F,BRA,16,Control
3695,89804180.0,2017-01-30T00:00:00Z,and,F,USA,15,Control
3698,99674800.0,2018-02-09T00:00:00Z,and,M,TUR,22,Control
3699,41117217.0,2016-12-07T00:00:00Z,iOS,F,TUR,21,Control
3700,87345598.0,2017-08-24T00:00:00Z,iOS,M,USA,23,Control
3701,31906380.0,2016-08-17T00:00:00Z,and,F,FRA,16,Control
3704,93967690.0,2015-08-21T00:00:00Z,iOS,M,BRA,30,Control
3708,63028886.0,2017-03-29T00:00:00Z,and,F,DEU,32,Control
3709,51555239.0,2017-10-15T00:00:00Z,iOS,F,FRA,42,Control
3710,54858397.0,2016-11-15T00:00:00Z,and,F,DEU,27,Control
3712,57226941.0,2018-01-25T00:00:00Z,and,M,BRA,19,Control
3715,92796712.0,2017-03-20T00:00:00Z,iOS,F,FRA,28,Control
3716,57605639.0,2017-04-14T00:00:00Z,and,M,USA,49,Control
3717,71737627.0,2017-03-09T00:00:00Z,iOS,F,USA,18,Control
3721,59332936.0,2018-02-28T00:00:00Z,and,F,USA,16,Control
3722,99749401.0,2017-04-16T00:00:00Z,and,F,BRA,17,Control
3723,76735030.0,2016-04-06T00:00:00Z,iOS,F,USA,15,Control
3727,96063464.0,2018-03-11T00:00:00Z,and,F,TUR,16,Control
3729,74249465.0,2017-03-12T00:00:00Z,and,F,CAN,29,Control
3730,48885751.0,2017-08-23T00:00:00Z,iOS,M,BRA,29,Control
3734,57725101.0,2017-07-09T00:00:00Z,and,F,BRA,37,Control
3736,36700224.0,2017-12-26T00:00:00Z,and,F,BRA,19,Control
3740,26177348.0,2016-04-17T00:00:00Z,and,M,BRA,16,Control
3743,86087404.0,2016-06-20T00:00:00Z,and,F,TUR,21,Control
3744,42245462.0,2018-01-29T00:00:00Z,and,F,BRA,24,Control
3746,35681040.0,2017-02-05T00:00:00Z,and,M,USA,28,Control
3751,57397499.0,2018-02-11T00:00:00Z,and,M,BRA,23,Control
3757,32619542.0,2016-02-29T00:00:00Z,iOS,M,USA,23,Control
3764,95303484.0,2017-12-25T00:00:00Z,iOS,M,DEU,39,Control
3769,38615502.0,2018-02-13T00:00:00Z,iOS,F,USA,15,Control
3776,48382511.0,2016-08-19T00:00:00Z,and,M,USA,25,Control
3778,97126844.0,2017-12-29T00:00:00Z,and,F,TUR,38,Control
3780,51528963.0,2018-03-18T00:00:00Z,and,M,USA,20,Control
3781,50001569.0,2018-02-07T00:00:00Z,and,M,USA,28,Control
3785,19129864.0,2016-07-24T00:00:00Z,and,M,DEU,32,Control
3789,34759841.0,2017-12-06T00:00:00Z,and,M,USA,22,Control
3793,80271146.0,2017-08-31T00:00:00Z,iOS,F,BRA,37,Control
3795,94126876.0,2018-02-05T00:00:00Z,and,M,USA,17,Control
3796,40125044.0,2018-02-22T00:00:00Z,and,F,DEU,17,Control
3797,42364793.0,2016-06-23T00:00:00Z,and,M,BRA,22,Control
3801,12217959.0,2016-06-22T00:00:00Z,and,M,TUR,21,Control
3804,59108116.0,2018-03-15T00:00:00Z,and,F,BRA,36,Control
3805,89937287.0,2015-04-03T00:00:00Z,iOS,M,FRA,20,Control
3806,42096511.0,2017-02-25T00:00:00Z,and,M,DEU,27,Control
3812,43488518.0,2017-06-13T00:00:00Z,iOS,F,DEU,17,Control
3815,76166588.0,2017-09-09T00:00:00Z,iOS,F,USA,25,Control
3825,39254914.0,2018-02-09T00:00:00Z,and,M,CAN,30,Control
3827,45492628.0,2016-01-01T00:00:00Z,and,F,BRA,32,Control
3828,59667936.0,2016-12-14T00:00:00Z,and,F,BRA,21,Control
3829,43039851.0,2018-03-11T00:00:00Z,and,M,FRA,42,Control
3837,55364071.0,2018-02-03T00:00:00Z,iOS,F,CAN,23,Control
3838,19068708.0,2017-04-18T00:00:00Z,and,F,USA,25,Control
3839,96259218.0,2018-02-03T00:00:00Z,iOS,F,DEU,17,Control
3841,52872975.0,2018-01-25T00:00:00Z,and,M,USA,22,Control
3844,43410154.0,2017-03-04T00:00:00Z,and,F,BRA,15,Control
3846,76094283.0,2016-04-22T00:00:00Z,iOS,M,BRA,15,Control
3847,93370417.0,2017-11-16T00:00:00Z,and,M,BRA,19,Control
3848,58991105.0,2018-01-28T00:00:00Z,iOS,F,USA,16,Control
3853,13130320.0,2017-10-24T00:00:00Z,and,M,TUR,20,Control
3862,29227960.0,2017-08-09T00:00:00Z,iOS,M,USA,31,Control
3864,22060897.0,2017-06-11T00:00:00Z,iOS,M,FRA,19,Control
3865,47548233.0,2017-05-14T00:00:00Z,iOS,M,BRA,25,Control
3866,82611886.0,2018-02-25T00:00:00Z,iOS,M,BRA,19,Control
3869,23981735.0,2016-10-13T00:00:00Z,and,F,USA,40,Control
3870,62021683.0,2017-11-30T00:00:00Z,iOS,F,USA,20,Control
3876,49927410.0,2017-12-03T00:00:00Z,and,F,BRA,36,Control
3877,76823507.0,2016-10-28T00:00:00Z,and,M,USA,27,Control
3881,15811813.0,2017-01-20T00:00:00Z,and,F,TUR,45,Control
3884,78419343.0,2018-01-07T00:00:00Z,and,M,BRA,22,Control
3886,49663701.0,2015-09-13T00:00:00Z,and,F,BRA,21,Control
3893,75752335.0,2018-03-02T00:00:00Z,iOS,F,TUR,17,Control
3897,80205507.0,2017-02-22T00:00:00Z,iOS,M,TUR,25,Control
3900,41323309.0,2016-07-31T00:00:00Z,iOS,F,BRA,16,Control
3901,61827889.0,2018-02-15T00:00:00Z,and,M,USA,16,Control
3905,12765162.0,2017-08-02T00:00:00Z,and,M,DEU,24,Control
3916,23897455.0,2017-10-27T00:00:00Z,iOS,F,CAN,24,Control
3924,78106812.0,2016-06-30T00:00:00Z,and,F,USA,23,Control
3932,70986178.0,2017-09-02T00:00:00Z,and,M,USA,15,Control
3934,91455980.0,2017-04-21T00:00:00Z,iOS,M,BRA,23,Control
3937,46031350.0,2016-11-12T00:00:00Z,and,M,FRA,18,Control
3939,17092906.0,2017-12-09T00:00:00Z,iOS,F,USA,23,Control
3940,74441545.0,2018-02-22T00:00:00Z,and,F,TUR,29,Control
3942,70048048.0,2017-08-24T00:00:00Z,and,M,USA,38,Control
3943,72067577.0,2016-10-25T00:00:00Z,and,F,USA,16,Control
3946,30525814.0,2017-07-26T00:00:00Z,iOS,M,FRA,15,Control
3949,89110847.0,2017-11-12T00:00:00Z,and,M,USA,16,Control
3958,35617517.0,2018-02-26T00:00:00Z,and,F,DEU,29,Control
3960,33753195.0,2018-03-04T00:00:00Z,and,F,USA,17,Control
3961,62623342.0,2017-10-22T00:00:00Z,iOS,M,DEU,30,Control
3962,32549934.0,2018-03-17T00:00:00Z,and,M,BRA,24,Control
3963,96485172.0,2016-12-17T00:00:00Z,iOS,M,USA,23,Control
3967,78672813.0,2016-01-29T00:00:00Z,iOS,F,DEU,17,Control
3968,79332482.0,2017-12-29T00:00:00Z,iOS,M,USA,24,Control
3969,50592975.0,2017-05-20T00:00:00Z,and,M,DEU,18,Control
3971,41717485.0,2018-01-08T00:00:00Z,and,F,BRA,17,Control
3973,67481034.0,2017-10-05T00:00:00Z,iOS,F,TUR,15,Control
3974,28785333.0,2015-10-10T00:00:00Z,iOS,M,USA,15,Control
3975,18888252.0,2017-08-28T00:00:00Z,iOS,M,BRA,15,Control
3978,43339253.0,2015-03-22T00:00:00Z,iOS,F,BRA,32,Control
3979,54045823.0,2017-02-20T00:00:00Z,and,M,DEU,24,Control
3981,78481992.0,2018-03-09T00:00:00Z,and,F,FRA,19,Control
3987,60817230.0,2015-05-16T00:00:00Z,and,M,DEU,35,Control
3988,32382536.0,2018-03-03T00:00:00Z,and,M,CAN,18,Control
3990,63245378.0,2015-08-13T00:00:00Z,iOS,F,USA,15,Control
3992,13517832.0,2015-11-07T00:00:00Z,iOS,F,USA,20,Control
3994,11308925.0,2017-11-02T00:00:00Z,and,M,USA,16,Control
3995,13857340.0,2017-02-04T00:00:00Z,and,M,USA,27,Control
3996,17939928.0,2016-09-30T00:00:00Z,and,M,DEU,33,Control
4000,11347098.0,2017-01-31T00:00:00Z,and,M,TUR,29,Control
4001,92190761.0,2016-04-28T00:00:00Z,iOS,F,BRA,18,Control
4004,89952587.0,2016-08-09T00:00:00Z,and,F,USA,25,Control
4006,56608426.0,2018-03-15T00:00:00Z,and,M,USA,19,Control
4012,22278660.0,2018-02-25T00:00:00Z,and,F,TUR,16,Control
4013,36752647.0,2016-06-03T00:00:00Z,iOS,M,USA,18,Control
4015,13666809.0,2017-07-19T00:00:00Z,iOS,M,DEU,30,Control
4016,60277653.0,2018-03-08T00:00:00Z,iOS,F,BRA,32,Control
4019,48942640.0,2017-04-24T00:00:00Z,and,M,FRA,25,Control
4020,14951671.0,2018-01-17T00:00:00Z,iOS,M,USA,15,Control
4022,50684828.0,2016-08-29T00:00:00Z,and,F,USA,16,Control
4024,13733235.0,2018-02-02T00:00:00Z,and,M,TUR,30,Control
4025,43667925.0,2017-09-19T00:00:00Z,and,F,USA,19,Control
4027,29863522.0,2017-05-02T00:00:00Z,and,F,TUR,15,Control
4028,80615952.0,2017-12-01T00:00:00Z,iOS,F,DEU,17,Control
4029,28220554.0,2018-01-30T00:00:00Z,and,M,USA,19,Control
4030,42206594.0,2015-05-07T00:00:00Z,and,F,USA,33,Control
4031,91540163.0,2015-04-16T00:00:00Z,iOS,M,USA,26,Control
4038,33094969.0,2017-07-17T00:00:00Z,iOS,M,USA,36,Control
4039,76521504.0,2017-10-18T00:00:00Z,iOS,F,BRA,18,Control
4041,70251101.0,2017-09-29T00:00:00Z,iOS,F,TUR,51,Control
4042,14472670.0,2017-03-21T00:00:00Z,and,M,FRA,20,Control
4043,43239764.0,2018-01-18T00:00:00Z,and,F,BRA,21,Control
4045,83088572.0,2015-12-31T00:00:00Z,iOS,F,DEU,18,Control
4047,23029873.0,2018-01-06T00:00:00Z,iOS,M,TUR,15,Control
4048,73841139.0,2018-03-08T00:00:00Z,iOS,M,USA,22,Control
4051,57610764.0,2015-11-11T00:00:00Z,and,M,DEU,24,Control
4052,69898955.0,2017-02-05T00:00:00Z,and,M,DEU,32,Control
4054,51870840.0,2018-03-12T00:00:00Z,and,F,TUR,22,Control
4058,12510147.0,2018-03-13T00:00:00Z,iOS,F,USA,30,Control
4060,67300272.0,2018-02-23T00:00:00Z,and,M,TUR,16,Control
4061,56418712.0,2018-01-03T00:00:00Z,and,F,DEU,18,Control
4065,15550867.0,2016-08-21T00:00:00Z,and,F,USA,28,Control
4068,19851159.0,2018-02-23T00:00:00Z,iOS,M,DEU,49,Control
4073,96577093.0,2018-02-04T00:00:00Z,and,F,BRA,21,Control
4075,79537651.0,2017-08-01T00:00:00Z,and,F,CAN,32,Control
4077,38530855.0,2016-11-28T00:00:00Z,iOS,M,USA,15,Control
4080,37239874.0,2015-11-28T00:00:00Z,and,M,BRA,16,Control
4081,70937476.0,2016-09-20T00:00:00Z,and,M,BRA,19,Control
4082,92613943.0,2018-03-01T00:00:00Z,iOS,F,USA,19,Control
4085,61880955.0,2016-11-01T00:00:00Z,and,F,USA,15,Control
4086,17084925.0,2017-05-05T00:00:00Z,and,M,USA,24,Control
4087,90809195.0,2016-05-22T00:00:00Z,iOS,F,FRA,36,Control
4089,16060412.0,2018-03-10T00:00:00Z,iOS,F,USA,30,Control
4092,55577996.0,2017-11-17T00:00:00Z,and,M,USA,20,Control
4093,55810055.0,2017-11-24T00:00:00Z,iOS,M,TUR,17,Control
4094,58477941.0,2017-06-02T00:00:00Z,and,M,USA,23,Control
4098,53856415.0,2016-12-17T00:00:00Z,and,F,DEU,17,Control
4103,52216175.0,2018-03-01T00:00:00Z,and,M,DEU,18,Control
4105,58639325.0,2017-04-14T00:00:00Z,and,F,USA,39,Control
4108,73047672.0,2016-10-15T00:00:00Z,iOS,M,USA,15,Control
4109,14230896.0,2018-03-17T00:00:00Z,iOS,M,BRA,23,Control
4113,14946828.0,2017-04-02T00:00:00Z,and,F,BRA,21,Control
4118,28912456.0,2017-05-10T00:00:00Z,iOS,M,USA,37,Control
4121,72941175.0,2016-06-27T00:00:00Z,iOS,M,BRA,33,Control
4124,52371583.0,2016-07-04T00:00:00Z,and,F,BRA,31,Control
4125,97606917.0,2018-02-16T00:00:00Z,iOS,F,CAN,26,Control
4126,70319491.0,2017-02-24T00:00:00Z,and,F,BRA,45,Control
4127,15924770.0,2017-01-14T00:00:00Z,and,F,USA,38,Control
4130,24970939.0,2017-10-28T00:00:00Z,iOS,M,USA,27,Control
4131,43650952.0,2016-07-05T00:00:00Z,iOS,M,USA,15,Control
4133,98081801.0,2018-01-22T00:00:00Z,and,F,USA,20,Control
4134,85428530.0,2018-03-14T00:00:00Z,iOS,M,DEU,22,Control
4135,33690926.0,2017-04-14T00:00:00Z,and,F,BRA,20,Control
4138,17178562.0,2017-09-27T00:00:00Z,and,M,BRA,18,Control
4140,94488865.0,2018-01-05T00:00:00Z,iOS,F,USA,18,Control
4141,83700884.0,2017-05-24T00:00:00Z,iOS,M,TUR,27,Control
4147,45090399.0,2016-04-23T00:00:00Z,and,F,USA,21,Control
4154,70348896.0,2017-11-08T00:00:00Z,iOS,M,BRA,18,Control
4159,95191612.0,2016-12-07T00:00:00Z,iOS,M,FRA,19,Control
4163,90061200.0,2016-02-05T00:00:00Z,iOS,M,USA,34,Control
4164,12145004.0,2018-03-09T00:00:00Z,and,F,BRA,17,Control
4168,29273367.0,2018-02-15T00:00:00Z,and,M,USA,40,Control
4170,30050574.0,2017-11-26T00:00:00Z,and,M,USA,26,Control
4173,18414314.0,2017-08-05T00:00:00Z,and,M,BRA,21,Control
4174,67832760.0,2018-03-10T00:00:00Z,and,F,USA,23,Control
4176,20172772.0,2017-08-10T00:00:00Z,iOS,M,USA,24,Control
4177,83325846.0,2018-03-18T00:00:00Z,iOS,M,TUR,15,Control
4181,98513592.0,2017-08-05T00:00:00Z,iOS,F,TUR,15,Control
4182,99521705.0,2018-01-05T00:00:00Z,and,M,USA,27,Control
4183,55847563.0,2018-01-06T00:00:00Z,and,M,BRA,21,Control
4184,62874231.0,2018-02-18T00:00:00Z,and,M,BRA,20,Control
4185,11505458.0,2017-09-04T00:00:00Z,and,M,DEU,40,Control
4187,39194049.0,2016-09-01T00:00:00Z,and,M,DEU,27,Control
4188,57382315.0,2017-02-23T00:00:00Z,iOS,F,USA,22,Control
4189,70367744.0,2017-12-26T00:00:00Z,and,F,USA,20,Control
4190,66580947.0,2017-04-07T00:00:00Z,iOS,M,USA,18,Control
4191,50907531.0,2018-02-10T00:00:00Z,iOS,F,BRA,17,Control
4194,68000000.0,2017-02-06T00:00:00Z,and,F,FRA,16,Control
4196,14476845.0,2017-12-11T00:00:00Z,iOS,M,USA,21,Control
4201,21254483.0,2017-12-30T00:00:00Z,and,M,FRA,27,Control
4202,33150696.0,2016-11-14T00:00:00Z,iOS,M,DEU,16,Control
4209,64015021.0,2018-03-17T00:00:00Z,iOS,F,BRA,20,Control
4212,29824008.0,2018-03-09T00:00:00Z,and,F,BRA,18,Control
4218,33079563.0,2017-12-31T00:00:00Z,and,M,DEU,37,Control
4219,66814893.0,2016-06-11T00:00:00Z,and,M,BRA,31,Control
4221,56700957.0,2017-07-02T00:00:00Z,and,F,TUR,18,Control
4223,58775168.0,2016-08-17T00:00:00Z,and,M,BRA,27,Control
4228,66605356.0,2018-01-27T00:00:00Z,iOS,F,BRA,27,Control
4230,73599965.0,2016-04-01T00:00:00Z,and,M,CAN,31,Control
4232,29552247.0,2017-12-25T00:00:00Z,and,F,DEU,17,Control
4233,78470338.0,2017-06-17T00:00:00Z,and,M,BRA,19,Control
4234,48589528.0,2017-11-07T00:00:00Z,iOS,F,USA,31,Control
4235,66333139.0,2018-03-18T00:00:00Z,and,M,BRA,27,Control
4238,67718880.0,2017-12-14T00:00:00Z,iOS,M,BRA,23,Control
4244,20153344.0,2018-02-05T00:00:00Z,iOS,M,DEU,28,Control
4247,33024618.0,2018-02-07T00:00:00Z,iOS,F,BRA,16,Control
4248,36155203.0,2018-03-02T00:00:00Z,iOS,M,USA,38,Control
4250,57476763.0,2017-05-06T00:00:00Z,and,F,BRA,16,Control
4252,65791690.0,2016-12-09T00:00:00Z,and,M,CAN,24,Control
4255,51251973.0,2018-01-20T00:00:00Z,and,M,BRA,23,Control
4256,16328275.0,2017-07-22T00:00:00Z,and,F,BRA,26,Control
